indend_level,item_code,item_name,item_name_ri,item_code_cpi,indent_level,CPIU,CPIW,year,name_2,name_3,name_1,ri_ref_ym,cpi_yr
4,SEHN03,Miscellaneous household products,Miscellaneous household products,SEHN03,4,0.374,0.386,2021,Household furnishings and operations,Housekeeping supplies,Housing,202112,2022
4,SEHP01,Domestic services,Domestic services,SEHP01,4,0.246,0.082,2021,Household furnishings and operations,Household operations,Housing,202112,2022
4,SEHP02,Gardening and lawncare services,Gardening and lawncare services,SEHP02,4,0.299,0.131,2021,Household furnishings and operations,Household operations,Housing,202112,2022
4,SEHP03,"Moving, storage, freight expense","Moving, storage, freight expense",SEHP03,4,0.104,0.079,2021,Household furnishings and operations,Household operations,Housing,202112,2022
4,SEHP04,Repair of household items,Repair of household items,SEHP04,4,0.11,0.081,2021,Household furnishings and operations,Household operations,Housing,202112,2022
4,SEHP09,Unsampled household operations,Unsampled household operations,SEHP,4,0.085,0.048,2021,Household furnishings and operations,Household operations,Housing,202112,2022
4,SEAA01,"Men's suits, sport coats, and outerwear","Men's suits, sport coats, and outerwear",SEAA01,4,0.073,0.068,2021,Men's and boys' apparel,Men's apparel,Apparel,202112,2022
4,SEAA02,Men's furnishings,"Men's underwear, nightwear, swimwear and accessories",SEAA02,4,0.162,0.171,2021,Men's and boys' apparel,Men's apparel,Apparel,202112,2022
4,SEAA03,Men's shirts and sweaters,Men's shirts and sweaters,SEAA03,4,0.117,0.114,2021,Men's and boys' apparel,Men's apparel,Apparel,202112,2022
4,SEAA04,Men's pants and shorts,Men's pants and shorts,SEAA04,4,0.119,0.127,2021,Men's and boys' apparel,Men's apparel,Apparel,202112,2022
4,SEAA09,Unsampled men's apparel,Unsampled men's apparel,SEAA,4,0.006,0.007,2021,Men's and boys' apparel,Men's apparel,Apparel,202112,2022
3,SEAB01,Boys' apparel,Boys' apparel,SEAB,3,0.148,0.206,2021,Men's and boys' apparel,Boys' apparel,Apparel,202112,2022
4,SEAC01,Women's outerwear,Women's outerwear,SEAC01,4,0.059,0.054,2021,Women's and girls' apparel,Women's apparel,Apparel,202112,2022
4,SEAC02,Women's dresses,Women's dresses,SEAC02,4,0.089,0.089,2021,Women's and girls' apparel,Women's apparel,Apparel,202112,2022
4,SEAC03,Women's suits and separates,Women's suits and separates,SEAC03,4,0.383,0.32,2021,Women's and girls' apparel,Women's apparel,Apparel,202112,2022
4,SEAC04,"Women's underwear, nightwear, sportswear and accessories","Women's underwear, nightwear, swimwear, and accessories",SEAC04,4,0.259,0.252,2021,Women's and girls' apparel,Women's apparel,Apparel,202112,2022
4,SEAC09,Unsampled women's apparel,Unsampled women's apparel,SEAC,4,0.008,0.009,2021,Women's and girls' apparel,Women's apparel,Apparel,202112,2022
3,SEAD01,Girls' apparel,Girls' apparel,SEAD,3,0.154,0.205,2021,Women's and girls' apparel,Girls' apparel,Apparel,202112,2022
3,SEAE01,Men's footwear,Men's footwear,SEAE01,3,0.206,0.306,2021,Footwear,Men's footwear,Apparel,202112,2022
3,SEAE02,Boys' and girls' footwear,Boys' and girls' footwear,SEAE02,3,0.117,0.138,2021,Footwear,Boys' and girls' footwear,Apparel,202112,2022
3,SEAE03,Women's footwear,Women's footwear,SEAE03,3,0.286,0.282,2021,Footwear,Women's footwear,Apparel,202112,2022
2,SEAF01,Infants' and toddlers' apparel,Infants' and toddlers' apparel,SEAF,2,0.113,0.147,2021,Infants' and toddlers' apparel,Infants' and toddlers' apparel,Apparel,202112,2022
3,SEAG01,Watches,Watches,SEAG01,3,0.031,0.03,2021,Jewelry and watches,Watches,Apparel,202112,2022
3,SEAG02,Jewelry,Jewelry,SEAG02,3,0.127,0.07,2021,Jewelry and watches,Jewelry,Apparel,202112,2022
4,SETA01,New vehicles,New vehicles,SETA01,4,4.105,4.587,2021,Private transportation,New and used motor vehicles,Transportation,202112,2022
4,SETA02,Used cars and trucks,Used cars and trucks,SETA02,4,4.143,5.587,2021,Private transportation,New and used motor vehicles,Transportation,202112,2022
4,SETA03,Leased cars and trucks,Leased cars and trucks,SETA03,4,0.728,0.691,2021,Private transportation,New and used motor vehicles,Transportation,202112,2022
4,SETA04,Car and truck rental,Car and truck rental,SETA04,4,0.153,0.142,2021,Private transportation,New and used motor vehicles,Transportation,202112,2022
4,SETA09,Unsampled new and used motor vehicles,Unsampled new and used motor vehicles,SETA,4,0.089,0.104,2021,Private transportation,New and used motor vehicles,Transportation,202112,2022
4,SETB01,Gasoline (all types),Gasoline (all types),SETB01,4,3.748,5.003,2021,Private transportation,Motor fuel,Transportation,202112,2022
4,SETB02,Other motor fuels,Other motor fuels,SETB02,4,0.074,0.085,2021,Private transportation,Motor fuel,Transportation,202112,2022
4,SETC01,Tires,Tires,SETC01,4,0.268,0.315,2021,Private transportation,Motor vehicle parts and equipment,Transportation,202112,2022
4,SETC02,Vehicle accessories other than tires,Vehicle accessories other than tires,SETC02,4,0.155,0.192,2021,Private transportation,Motor vehicle parts and equipment,Transportation,202112,2022
4,SETD01,Motor vehicle body work,Motor vehicle body work,SETD01,4,0.051,0.067,2021,Private transportation,Motor vehicle maintenance and repair,Transportation,202112,2022
4,SETD02,Motor vehicle maintenance and servicing,Motor vehicle maintenance and servicing,SETD02,4,0.578,0.62,2021,Private transportation,Motor vehicle maintenance and repair,Transportation,202112,2022
4,SETD03,Motor vehicle repair,Motor vehicle repair,SETD03,4,0.365,0.415,2021,Private transportation,Motor vehicle maintenance and repair,Transportation,202112,2022
4,SETD09,Unsampled service policies,Unsampled service policies,SETD,4,0.043,0.037,2021,Private transportation,Motor vehicle maintenance and repair,Transportation,202112,2022
3,SETE01,Motor vehicle insurance,Motor vehicle insurance,SETE,3,2.383,2.997,2021,Private transportation,Motor vehicle insurance,Transportation,202112,2022
4,SETF01,State motor vehicle registration and license fees,State motor vehicle registration and license fees,SETF01,4,0.3,0.329,2021,Private transportation,Motor vehicle fees,Transportation,202112,2022
4,SETF03,Parking and other fees,Parking and other fees,SETF03,4,0.205,0.174,2021,Private transportation,Motor vehicle fees,Transportation,202112,2022
4,SETF09,Unsampled motor vehicle fees,Unsampled motor vehicle fees,SETF,4,0.015,0.014,2021,Private transportation,Motor vehicle fees,Transportation,202112,2022
3,SETG01,Airline fare,Airline fares,SETG01,3,0.481,0.309,2021,Public transportation,Airline fares,Transportation,202112,2022
3,SETG02,Other intercity transportation,Other intercity transportation,SETG02,3,0.096,0.055,2021,Public transportation,Other intercity transportation,Transportation,202112,2022
3,SETG03,Intracity transportation,Intracity transportation,SETG03,3,0.199,0.205,2021,Public transportation,Intracity transportation,Transportation,202112,2022
3,SETG09,Unsampled public transportation,Unsampled public transportation,SETG,3,0.002,0.006,2021,Public transportation,Unsampled public transportation,Transportation,202112,2022
4,SEMF01,Prescription drugs,Prescription drugs,SEMF01,4,1.044,0.842,2021,Medical care commodities,Medicinal drugs,Medical care,202112,2022
4,SEMF02,Nonprescription drugs,Nonprescription drugs,SEMF02,4,0.378,0.309,2021,Medical care commodities,Medicinal drugs,Medical care,202112,2022
3,SEMG01,Medical equipment and supplies,Medical equipment and supplies,SEMG,3,0.103,0.07,2021,Medical care commodities,Medical equipment and supplies,Medical care,202112,2022
4,SEMC01,Physicians' services,Physicians' services,SEMC01,4,1.9,1.567,2021,Medical care services,Professional services,Medical care,202112,2022
4,SEMC02,Dental services,Dental services,SEMC02,4,0.924,0.729,2021,Medical care services,Professional services,Medical care,202112,2022
4,SEMC03,Eyeglasses and eye care,Eyeglasses and eye care,SEMC03,4,0.371,0.31,2021,Medical care services,Professional services,Medical care,202112,2022
4,SEMC04,Services by other medical professionals,Services by other medical professionals,SEMC04,4,0.39,0.267,2021,Medical care services,Professional services,Medical care,202112,2022
4,SEMD01,Hospital services,Hospital services,SEMD01,4,2.199,1.98,2021,Medical care services,Hospital and related services,Medical care,202112,2022
4,SEMD02,Nursing homes and adult day services,Nursing homes and adult day services,SEMD02,4,0.21,0.117,2021,Medical care services,Hospital and related services,Medical care,202112,2022
4,SEMD03,Care of invalids and elderly at home,Care of invalids and elderly at home,SEMD03,4,0.164,0.092,2021,Medical care services,Hospital and related services,Medical care,202112,2022
3,SEME,Health insurance,Health insurance,SEME,3,0.804,0.795,2021,Medical care services,Health insurance,Medical care,202112,2022
3,SERA01,Televisions,Televisions,SERA01,3,0.147,0.152,2021,Video and audio,Televisions,Recreation,202112,2022
3,SERA02,Cable and satellite television and radio service,Cable and satellite television service,SERA02,3,1.069,1.084,2021,Video and audio,Cable and satellite television service,Recreation,202112,2022
3,SERA03,Other video equipment,Other video equipment,SERA03,3,0.027,0.031,2021,Video and audio,Other video equipment,Recreation,202112,2022
3,SERA04,"Video cassettes, discs, and other media including rental","Video discs and other media, including rental of video",SERA04,3,0.093,0.09,2021,Video and audio,"Video discs and other media, including rental of video",Recreation,202112,2022
3,SERA05,Audio equipment,Audio equipment,SERA05,3,0.076,0.093,2021,Video and audio,Audio equipment,Recreation,202112,2022
3,SERA06,"Audio discs, tapes and other media",Recorded music and music subscriptions,SERA06,3,0.054,0.05,2021,Video and audio,Recorded music and music subscriptions,Recreation,202112,2022
3,SERA09,Unsampled video and audio,Unsampled video and audio,SERA,3,0.006,0.006,2021,Video and audio,Unsampled video and audio,Recreation,202112,2022
3,SERB01,Pets and pet products,Pets and pet products,SERB01,3,0.546,0.53,2021,"Pets, pet products and services",Pets and pet products,Recreation,202112,2022
3,SERB02,Pet services including veterinary,Pet services including veterinary,SERB02,3,0.512,0.428,2021,"Pets, pet products and services",Pet services including veterinary,Recreation,202112,2022
3,SERC01,Sports vehicles including bicycles,Sports vehicles including bicycles,SERC01,3,0.325,0.245,2021,Sporting goods,Sports vehicles including bicycles,Recreation,202112,2022
3,SERC02,Sports equipment,Sports equipment,SERC02,3,0.227,0.23,2021,Sporting goods,Sports equipment,Recreation,202112,2022
3,SERC09,Unsampled sporting goods,Unsampled sporting goods,SERC,3,0.011,0.008,2021,Sporting goods,Unsampled sporting goods,Recreation,202112,2022
3,SERD01,Photographic equipment and supplies,Photographic equipment and supplies,SERD01,3,0.021,0.016,2021,Photography,Photographic equipment and supplies,Recreation,202112,2022
3,SERD02,Photographers and film processing,Photographers and photo processing,SERD02,3,0.03,0.021,2021,Photography,Photographers and photo processing,Recreation,202112,2022
3,SERD09,Unsampled photography,Unsampled photography,SERD,3,0,0,2021,Photography,Unsampled photography,Recreation,202112,2022
3,SERE01,Toys,Toys,SERE01,3,0.299,0.277,2021,Other recreational goods,Toys,Recreation,202112,2022
3,SERE02,"Sewing machines, fabric and supplies","Sewing machines, fabric and supplies",SERE02,3,0.027,0.015,2021,Other recreational goods,"Sewing machines, fabric and supplies",Recreation,202112,2022
3,SERE03,Music instruments and accessories,Music instruments and accessories,SERE03,3,0.042,0.032,2021,Other recreational goods,Music instruments and accessories,Recreation,202112,2022
3,SERE09,Unsampled recreation commodities,Unsampled recreation commodities,SERE,3,0.016,0.039,2021,Other recreational goods,Unsampled recreation commodities,Recreation,202112,2022
3,SERF01,Club dues and fees for participant sports and group exercises,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees",SERF01,3,0.648,0.417,2021,Other recreation services,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees",Recreation,202112,2022
3,SERF02,Admissions,Admissions,SERF02,3,0.468,0.292,2021,Other recreation services,Admissions,Recreation,202112,2022
3,SERF03,Fees for lessons or instructions,Fees for lessons or instructions,SERF03,3,0.174,0.096,2021,Other recreation services,Fees for lessons or instructions,Recreation,202112,2022
3,SERF09,Unsampled recreation services,Unsampled recreation services,SERF,3,0.193,0.207,2021,Other recreation services,Unsampled recreation services,Recreation,202112,2022
3,SERG01,Newspapers and magazines,Newspapers and magazines,SERG01,3,0.056,0.021,2021,Recreational reading materials,Newspapers and magazines,Recreation,202112,2022
3,SERG02,Recreational books,Recreational books,SERG02,3,0.041,0.022,2021,Recreational reading materials,Recreational books,Recreation,202112,2022
3,SERG09,Unsampled recreational reading materials,Unsampled recreational reading materials,SERG,3,0,0,2021,Recreational reading materials,Unsampled recreational reading materials,Recreation,202112,2022
3,SEEA01,Educational books and supplies,Educational books and supplies,SEEA,3,0.087,0.1,2021,Education,Educational books and supplies,Education and communication,202112,2022
4,SEEB01,College tuition and fees,College tuition and fees,SEEB01,4,1.493,0.989,2021,Education,"Tuition, other school fees, and childcare",Education and communication,202112,2022
4,SEEB02,Elementary and high school tuition and fees,Elementary and high school tuition and fees,SEEB02,4,0.324,0.15,2021,Education,"Tuition, other school fees, and childcare",Education and communication,202112,2022
4,SEEB03,Child care and nursery school,Day care and preschool,SEEB03,4,0.64,0.504,2021,Education,"Tuition, other school fees, and childcare",Education and communication,202112,2022
4,SEEB04,Technical and business school tuition and fees,Technical and business school tuition and fees,SEEB04,4,0.04,0.041,2021,Education,"Tuition, other school fees, and childcare",Education and communication,202112,2022
4,SEEB09,"Unsampled tuition, other school fees, and childcare","Unsampled tuition, other school fees, and childcare",SEEB,4,0.093,0.09,2021,Education,"Tuition, other school fees, and childcare",Education and communication,202112,2022
4,SEEC01,Postage,Postage,SEEC01,4,0.078,0.077,2021,Communication,Postage and delivery services,Education and communication,202112,2022
4,SEEC02,Delivery services,Delivery services,SEEC02,4,0.008,0.004,2021,Communication,Postage and delivery services,Education and communication,202112,2022
5,SEED03,Wireless telephone services,Wireless telephone services,SEED03,5,1.587,2.042,2021,Communication,Information and information processing,Education and communication,202112,2022
5,SEED04,Land-line telephone services,Residential telephone services,SEED04,5,0.313,0.255,2021,Communication,Information and information processing,Education and communication,202112,2022
4,SEEE01,Personal computers and peripheral equipment,"Computers, peripherals, and smart home assistants",SEEE01,4,0.36,0.331,2021,Communication,"Information technology, hardware and services",Education and communication,202112,2022
4,SEEE02,Computer software and accessories,Computer software and accessories,SEEE02,4,0.021,0.014,2021,Communication,"Information technology, hardware and services",Education and communication,202112,2022
4,SEEE03,Internet services and electronic information providers,Internet services and electronic information providers,SEEE03,4,0.967,1.111,2021,Communication,"Information technology, hardware and services",Education and communication,202112,2022
4,SEEE04,"Telephone hardware, calculators, and other consumer information items","Telephone hardware, calculators, and other consumer information items",SEEE04,4,0.385,0.468,2021,Communication,"Information technology, hardware and services",Education and communication,202112,2022
4,SEEE09,Unsampled information and information processing,Unsampled information and information processing,SEEE,4,0.009,0.006,2021,Communication,"Information technology, hardware and services",Education and communication,202112,2022
3,SEGA01,Cigarettes,Cigarettes,SEGA01,3,0.455,0.746,2021,Tobacco and smoking products,Cigarettes,Other goods and services,202112,2022
3,SEGA02,Tobacco products other than cigarettes,Tobacco products other than cigarettes,SEGA02,3,0.066,0.098,2021,Tobacco and smoking products,Tobacco products other than cigarettes,Other goods and services,202112,2022
3,SEGA09,Unsampled tobacco and smoking products,Unsampled tobacco and smoking products,SEGA,3,0.005,0.006,2021,Tobacco and smoking products,Unsampled tobacco and smoking products,Other goods and services,202112,2022
4,SEGB01,"Hair, dental, shaving, and miscellaneous personal care products","Hair, dental, shaving, and miscellaneous personal care products",SEGB01,4,0.331,0.322,2021,Personal care,Personal care products,Other goods and services,202112,2022
4,SEGB02,"Cosmetics, perfume, bath, nail preparations and implements","Cosmetics, perfume, bath, nail preparations and implements",SEGB02,4,0.308,0.302,2021,Personal care,Personal care products,Other goods and services,202112,2022
4,SEGB09,Unsampled personal care products,Unsampled personal care products,SEGB,4,0.009,0.016,2021,Personal care,Personal care products,Other goods and services,202112,2022
4,SEGC01,Haircuts and other personal care services,Haircuts and other personal care services,SEGC01,4,0.546,0.506,2021,Personal care,Personal care services,Other goods and services,202112,2022
4,SEGD01,Legal services,Legal services,SEGD01,4,0.232,0.137,2021,Personal care,Miscellaneous personal services,Other goods and services,202112,2022
4,SEGD02,Funeral expenses,Funeral expenses,SEGD02,4,0.149,0.085,2021,Personal care,Miscellaneous personal services,Other goods and services,202112,2022
4,SEGD03,Laundry and dry cleaning services,Laundry and dry cleaning services,SEGD03,4,0.154,0.175,2021,Personal care,Miscellaneous personal services,Other goods and services,202112,2022
4,SEGD04,Apparel services other than laundry and dry cleaning,Apparel services other than laundry and dry cleaning,SEGD04,4,0.018,0.013,2021,Personal care,Miscellaneous personal services,Other goods and services,202112,2022
4,SEGD05,Financial services,Financial services,SEGD05,4,0.196,0.144,2021,Personal care,Miscellaneous personal services,Other goods and services,202112,2022
4,SEGD09,Unsampled items,Unsampled items,SEGD,4,0.083,0.1,2021,Personal care,Miscellaneous personal services,Other goods and services,202112,2022
3,SEGE01,Miscellaneous personal goods,Miscellaneous personal goods,SEGE,3,0.184,0.132,2021,Personal care,Miscellaneous personal goods,Other goods and services,202112,2022
6,SEFA01,Flour and prepared flour mixes,Flour and prepared flour mixes,SEFA01,6,0.06,0.065,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFA02,Breakfast cereal,Breakfast cereal,SEFA02,6,0.146,0.149,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFA03,"Rice, pasta, cornmeal","Rice, pasta, cornmeal",SEFA03,6,0.159,0.183,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFB01,Bread,Bread,SEFB01,6,0.226,0.238,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFB02,"Fresh biscuits, rolls, muffins","Fresh biscuits, rolls, muffins",SEFB02,6,0.118,0.119,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFB03,"Cakes, cupcakes, and cookies","Cakes, cupcakes, and cookies",SEFB03,6,0.207,0.244,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFB04,Other bakery products,Other bakery products,SEFB04,6,0.249,0.26,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFC01,Uncooked ground beef,Uncooked ground beef,SEFC01,8,0.158,0.217,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFC02,Uncooked beef roasts,Uncooked beef roasts,SEFC02,8,0.057,0.069,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFC03,Uncooked beef steaks,Uncooked beef steaks,SEFC03,8,0.179,0.208,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFC04,Uncooked other beef and veal,Uncooked other beef and veal,SEFC04,8,0.044,0.058,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFD01,"Bacon, breakfast sausage, and related products","Bacon, breakfast sausage, and related products",SEFD01,8,0.146,0.169,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFD02,Ham,Ham,SEFD02,8,0.065,0.067,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFD03,Pork chops,Pork chops,SEFD03,8,0.046,0.063,2022,Food,Food at home,Food and beverages,202212,2023
8,SEFD04,Other pork including roasts and picnics,"Other pork including roasts, steaks, and ribs",SEFD04,8,0.081,0.092,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFE01,Other meats,Other meats,SEFE,7,0.262,0.308,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFF01,Chicken,Chicken,SEFF01,7,0.283,0.354,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFF02,Other poultry including turkey,Other uncooked poultry including turkey,SEFF02,7,0.069,0.075,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFG01,Fresh fish and seafood,Fresh fish and seafood,SEFG01,7,0.141,0.157,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFG02,Processed fish and seafood,Processed fish and seafood,SEFG02,7,0.15,0.172,2022,Food,Food at home,Food and beverages,202212,2023
5,SEFH01,Eggs,Eggs,SEFH,5,0.167,0.195,2022,Food,Food at home,Food and beverages,202212,2023
5,SEFJ01,Milk,Milk,SEFJ01,5,0.204,0.233,2022,Food,Food at home,Food and beverages,202212,2023
5,SEFJ02,Cheese and related products,Cheese and related products,SEFJ02,5,0.253,0.254,2022,Food,Food at home,Food and beverages,202212,2023
5,SEFJ03,Ice cream and related products,Ice cream and related products,SEFJ03,5,0.123,0.12,2022,Food,Food at home,Food and beverages,202212,2023
5,SEFJ04,Other dairy and related products,Other dairy and related products,SEFJ04,5,0.238,0.251,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFK01,Apples,Apples,SEFK01,7,0.083,0.099,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFK02,Bananas,Bananas,SEFK02,7,0.091,0.105,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFK03,Citrus fruits,Citrus fruits,SEFK03,7,0.169,0.193,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFK04,Other fresh fruits,Other fresh fruits,SEFK04,7,0.247,0.264,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFL01,Potatoes,Potatoes,SEFL01,7,0.086,0.097,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFL02,Lettuce,Lettuce,SEFL02,7,0.085,0.094,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFL03,Tomatoes,Tomatoes,SEFL03,7,0.092,0.112,2022,Food,Food at home,Food and beverages,202212,2023
7,SEFL04,Other fresh vegetables,Other fresh vegetables,SEFL04,7,0.28,0.308,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFM01,Canned fruits and vegetables,Canned fruits and vegetables,SEFM01,6,0.196,0.193,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFM02,Frozen fruits and vegetables,Frozen fruits and vegetables,SEFM02,6,0.108,0.113,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFM03,Other processed fruits and vegetables including dried,Other processed fruits and vegetables including dried,SEFM03,6,0.076,0.08,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFN01,Carbonated drinks,Carbonated drinks,SEFN01,6,0.307,0.386,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFN02,Frozen noncarbonated juices and drinks,Frozen noncarbonated juices and drinks,SEFN02,6,0.008,0.01,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFN03,Nonfrozen noncarbonated juices and drinks,Nonfrozen noncarbonated juices and drinks,SEFN03,6,0.413,0.482,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFP01,Coffee,Coffee,SEFP01,6,0.2,0.2,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFP02,Other beverage materials including tea,Other beverage materials including tea,SEFP02,6,0.111,0.118,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFR01,Sugar and artificial sweeteners,Sugar and sugar substitutes,SEFR01,6,0.04,0.042,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFR02,Candy and chewing gum,Candy and chewing gum,SEFR02,6,0.192,0.199,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFR03,Other sweets,Other sweets,SEFR03,6,0.07,0.072,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFS01,Butter and margarine,Butter and margarine,SEFS01,6,0.086,0.084,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFS02,Salad dressing,Salad dressing,SEFS02,6,0.061,0.059,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFS03,Other fats and oils including peanut butter,Other fats and oils including peanut butter,SEFS03,6,0.114,0.12,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFT01,Soups,Soups,SEFT01,6,0.104,0.101,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFT02,Frozen and freeze dried prepared foods,Frozen and freeze dried prepared foods,SEFT02,6,0.275,0.284,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFT03,Snacks,Snacks,SEFT03,6,0.376,0.39,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFT04,"Spices, seasonings, condiments, sauces","Spices, seasonings, condiments, sauces",SEFT04,6,0.353,0.364,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFT05,Baby food,Baby food,SEFT05,6,0.038,0.042,2022,Food,Food at home,Food and beverages,202212,2023
6,SEFT06,Other miscellaneous foods,Other miscellaneous foods,SEFT06,6,0.639,0.646,2022,Food,Food at home,Food and beverages,202212,2023
4,SEFV01,Full service meals and snacks,Full service meals and snacks,SEFV01,4,2.307,2.335,2022,Food,Food away from home,Food and beverages,202212,2023
4,SEFV02,Limited service meals and snacks,Limited service meals and snacks,SEFV02,4,2.229,2.826,2022,Food,Food away from home,Food and beverages,202212,2023
4,SEFV03,Food at employee sites and schools,Food at employee sites and schools,SEFV03,4,0.076,0.144,2022,Food,Food away from home,Food and beverages,202212,2023
4,SEFV04,Food from vending machines and mobile vendors,Food from vending machines and mobile vendors,SEFV04,4,0.025,0.047,2022,Food,Food away from home,Food and beverages,202212,2023
4,SEFV05,Other food away from home,Other food away from home,SEFV05,4,0.166,0.142,2022,Food,Food away from home,Food and beverages,202212,2023
5,SEFW01,"Beer, ale, and other malt beverages at home","Beer, ale, and other malt beverages at home",SEFW01,5,0.197,0.227,2022,Food,Alcoholic beverages,Food and beverages,202212,2023
5,SEFW02,Distilled spirits at home,Distilled spirits at home,SEFW02,5,0.087,0.089,2022,Food,Alcoholic beverages,Food and beverages,202212,2023
5,SEFW03,Wine at home,Wine at home,SEFW03,5,0.229,0.13,2022,Food,Alcoholic beverages,Food and beverages,202212,2023
4,SEFX01,Alcoholic beverages away from home,Alcoholic beverages away from home,SEFX,4,0.332,0.26,2022,Food,Alcoholic beverages,Food and beverages,202212,2023
3,SEHA01,Rent of primary residence,Rent of primary residence,SEHA,3,7.528,10.267,2022,Shelter,Rent of primary residence,Housing,202212,2023
4,SEHB01,"Housing at school, excluding board","Housing at school, excluding board",SEHB01,4,0.163,0.064,2022,Shelter,Lodging away from home,Housing,202212,2023
4,SEHB02,Other lodging away from home including hotels and motels,Other lodging away from home including hotels and motels,SEHB02,4,0.923,0.706,2022,Shelter,Lodging away from home,Housing,202212,2023
4,SEHC01,Owners' equivalent rent of primary residence,Owners' equivalent rent of primary residence,SEHC01,4,24.038,20.619,2022,Shelter,Owners' equivalent rent of residences,Housing,202212,2023
4,SEHC09,Unsampled owners' equivalent rent of secondary residences,Unsampled owners' equivalent rent of secondary residences,SEHC,4,1.386,0.78,2022,Shelter,Owners' equivalent rent of residences,Housing,202212,2023
3,SEHD01,Tenants' and household insurance,Tenants' and household insurance,SEHD,3,0.376,0.351,2022,Shelter,Tenants' and household insurance,Housing,202212,2023
5,SEHE01,Fuel oil,Fuel oil,SEHE01,5,0.15,0.098,2022,Fuels and utilities,Household energy,Housing,202212,2023
5,SEHE02,"Propane, kerosene, and firewood","Propane, kerosene, and firewood",SEHE02,5,0.065,0.056,2022,Fuels and utilities,Household energy,Housing,202212,2023
5,SEHF01,Electricity,Electricity,SEHF01,5,2.541,2.958,2022,Fuels and utilities,Household energy,Housing,202212,2023
5,SEHF02,Utility (piped) gas service,Utility (piped) gas service,SEHF02,5,0.89,0.916,2022,Fuels and utilities,Household energy,Housing,202212,2023
4,SEHG01,Water and sewerage maintenance,Water and sewerage maintenance,SEHG01,4,0.757,0.832,2022,Fuels and utilities,Water and sewer and trash collection services,Housing,202212,2023
4,SEHG02,Garbage and trash collection,Garbage and trash collection,SEHG02,4,0.3,0.315,2022,Fuels and utilities,Water and sewer and trash collection services,Housing,202212,2023
4,SEHH01,Floor coverings,Floor coverings,SEHH01,4,0.086,0.079,2022,Household furnishings and operations,Window and floor coverings and other linens,Housing,202212,2023
4,SEHH02,Window coverings,Window coverings,SEHH02,4,0.074,0.054,2022,Household furnishings and operations,Window and floor coverings and other linens,Housing,202212,2023
4,SEHH03,Other linens,Other linens,SEHH03,4,0.156,0.155,2022,Household furnishings and operations,Window and floor coverings and other linens,Housing,202212,2023
4,SEHJ01,Bedroom furniture,Bedroom furniture,SEHJ01,4,0.384,0.398,2022,Household furnishings and operations,Furniture and bedding,Housing,202212,2023
4,SEHJ02,"Living room, kitchen, and dining room furniture","Living room, kitchen, and dining room furniture",SEHJ02,4,0.586,0.547,2022,Household furnishings and operations,Furniture and bedding,Housing,202212,2023
4,SEHJ03,Other furniture,Other furniture,SEHJ03,4,0.211,0.198,2022,Household furnishings and operations,Furniture and bedding,Housing,202212,2023
